date,value,State,Metric
1965-01-01,2857,Connecticut,Population
1966-01-01,2903,Connecticut,Population
1967-01-01,2935,Connecticut,Population
1968-01-01,2964,Connecticut,Population
1969-01-01,3000,Connecticut,Population
1970-01-01,3032.217,Connecticut,Population
1971-01-01,3060.938,Connecticut,Population
1972-01-01,3068.699,Connecticut,Population
1973-01-01,3067.814,Connecticut,Population
1974-01-01,3074.047,Connecticut,Population
1975-01-01,3082.5,Connecticut,Population
1976-01-01,3083.335,Connecticut,Population
1977-01-01,3085.722,Connecticut,Population
1978-01-01,3091.627,Connecticut,Population
1979-01-01,3095.917,Connecticut,Population
1980-01-01,3113.174,Connecticut,Population
1981-01-01,3128.836,Connecticut,Population
1982-01-01,3139.013,Connecticut,Population
1983-01-01,3162.354,Connecticut,Population
1984-01-01,3180.014,Connecticut,Population
1985-01-01,3201.131,Connecticut,Population
1986-01-01,3223.74,Connecticut,Population
1987-01-01,3247.291,Connecticut,Population
1988-01-01,3271.953,Connecticut,Population
1989-01-01,3283.403,Connecticut,Population
1990-01-01,3289.056,Connecticut,Population
1991-01-01,3288.64,Connecticut,Population
1992-01-01,3274.997,Connecticut,Population
1993-01-01,3272.325,Connecticut,Population
1994-01-01,3268.346,Connecticut,Population
1995-01-01,3265.293,Connecticut,Population
1996-01-01,3267.03,Connecticut,Population
1997-01-01,3268.514,Connecticut,Population
1998-01-01,3272.563,Connecticut,Population
1999-01-01,3282.031,Connecticut,Population
2000-01-01,3411.777,Connecticut,Population
2001-01-01,3432.835,Connecticut,Population
2002-01-01,3458.749,Connecticut,Population
2003-01-01,3484.336,Connecticut,Population
2004-01-01,3496.094,Connecticut,Population
2005-01-01,3506.956,Connecticut,Population
2006-01-01,3517.46,Connecticut,Population
2007-01-01,3527.27,Connecticut,Population
2008-01-01,3545.579,Connecticut,Population
2009-01-01,3561.807,Connecticut,Population
2010-01-01,3579.173,Connecticut,Population
2011-01-01,3588.632,Connecticut,Population
2012-01-01,3595.211,Connecticut,Population
2013-01-01,3595.792,Connecticut,Population
2014-01-01,3595.697,Connecticut,Population
2015-01-01,3588.561,Connecticut,Population
2016-01-01,3579.83,Connecticut,Population
2017-01-01,3575.324,Connecticut,Population
2018-01-01,3574.561,Connecticut,Population
2019-01-01,3566.022,Connecticut,Population
2020-01-01,3577.586,Connecticut,Population
2021-01-01,3603.691,Connecticut,Population
2022-01-01,3608.706,Connecticut,Population
2023-01-01,3617.176,Connecticut,Population
1900-01-01,185,Delaware,Population
1901-01-01,187,Delaware,Population
1902-01-01,188,Delaware,Population
1903-01-01,190,Delaware,Population
1904-01-01,192,Delaware,Population
1905-01-01,194,Delaware,Population
1906-01-01,196,Delaware,Population
1907-01-01,197,Delaware,Population
1908-01-01,199,Delaware,Population
1909-01-01,201,Delaware,Population
1910-01-01,203,Delaware,Population
1911-01-01,207,Delaware,Population
1912-01-01,209,Delaware,Population
1913-01-01,213,Delaware,Population
1914-01-01,216,Delaware,Population
1915-01-01,217,Delaware,Population
1916-01-01,219,Delaware,Population
1917-01-01,222,Delaware,Population
1918-01-01,220,Delaware,Population
1919-01-01,221,Delaware,Population
1920-01-01,219,Delaware,Population
1921-01-01,216,Delaware,Population
1922-01-01,214,Delaware,Population
1923-01-01,215,Delaware,Population
1924-01-01,219,Delaware,Population
1925-01-01,222,Delaware,Population
1926-01-01,225,Delaware,Population
1927-01-01,229,Delaware,Population
1928-01-01,233,Delaware,Population
1929-01-01,236,Delaware,Population
1930-01-01,239,Delaware,Population
1931-01-01,242,Delaware,Population
1932-01-01,245,Delaware,Population
1933-01-01,248,Delaware,Population
1934-01-01,250,Delaware,Population
1935-01-01,252,Delaware,Population
1936-01-01,253,Delaware,Population
1937-01-01,254,Delaware,Population
1938-01-01,257,Delaware,Population
1939-01-01,263,Delaware,Population
1940-01-01,269,Delaware,Population
1941-01-01,275,Delaware,Population
1942-01-01,279,Delaware,Population
1943-01-01,282,Delaware,Population
1944-01-01,285,Delaware,Population
1945-01-01,286,Delaware,Population
1946-01-01,299,Delaware,Population
1947-01-01,305,Delaware,Population
1948-01-01,312,Delaware,Population
1949-01-01,316,Delaware,Population
1950-01-01,321,Delaware,Population
1951-01-01,331,Delaware,Population
1952-01-01,341,Delaware,Population
1953-01-01,351,Delaware,Population
1954-01-01,368,Delaware,Population
1955-01-01,389,Delaware,Population
1956-01-01,408,Delaware,Population
1957-01-01,426,Delaware,Population
1958-01-01,433,Delaware,Population
1959-01-01,441,Delaware,Population
1960-01-01,449,Delaware,Population
1961-01-01,461,Delaware,Population
1962-01-01,469,Delaware,Population
1963-01-01,483,Delaware,Population
1964-01-01,497,Delaware,Population
1965-01-01,507,Delaware,Population
1966-01-01,516,Delaware,Population
1967-01-01,525,Delaware,Population
1968-01-01,534,Delaware,Population
1969-01-01,540,Delaware,Population
1970-01-01,548.104,Delaware,Population
1971-01-01,564.708,Delaware,Population
1972-01-01,572.913,Delaware,Population
1973-01-01,577.759,Delaware,Population
1974-01-01,581.418,Delaware,Population
1975-01-01,586.589,Delaware,Population
1976-01-01,590.166,Delaware,Population
1977-01-01,591.829,Delaware,Population
1978-01-01,594.776,Delaware,Population
1979-01-01,594.984,Delaware,Population
1980-01-01,594.919,Delaware,Population
1981-01-01,595.975,Delaware,Population
1982-01-01,599.148,Delaware,Population
1983-01-01,605.458,Delaware,Population
1984-01-01,611.565,Delaware,Population
1985-01-01,618.28,Delaware,Population
1986-01-01,627.559,Delaware,Population
1987-01-01,636.947,Delaware,Population
1988-01-01,647.622,Delaware,Population
1989-01-01,658.273,Delaware,Population
1990-01-01,669.063,Delaware,Population
1991-01-01,680.495,Delaware,Population
1992-01-01,690.158,Delaware,Population
1993-01-01,699.475,Delaware,Population
1994-01-01,708.416,Delaware,Population
1995-01-01,718.265,Delaware,Population
1996-01-01,727.09,Delaware,Population
1997-01-01,735.024,Delaware,Population
1998-01-01,744.066,Delaware,Population
1999-01-01,753.538,Delaware,Population
2000-01-01,786.373,Delaware,Population
2001-01-01,795.699,Delaware,Population
2002-01-01,806.169,Delaware,Population
2003-01-01,818.003,Delaware,Population
2004-01-01,830.803,Delaware,Population
2005-01-01,845.15,Delaware,Population
2006-01-01,859.268,Delaware,Population
2007-01-01,871.749,Delaware,Population
2008-01-01,883.874,Delaware,Population
2009-01-01,891.73,Delaware,Population
2010-01-01,899.647,Delaware,Population
2011-01-01,907.59,Delaware,Population
2012-01-01,915.518,Delaware,Population
2013-01-01,924.062,Delaware,Population
2014-01-01,933.131,Delaware,Population
2015-01-01,942.065,Delaware,Population
2016-01-01,949.989,Delaware,Population
2017-01-01,957.942,Delaware,Population
2018-01-01,966.985,Delaware,Population
2019-01-01,976.668,Delaware,Population
2020-01-01,991.862,Delaware,Population
2021-01-01,1004.881,Delaware,Population
2022-01-01,1019.459,Delaware,Population
2023-01-01,1031.89,Delaware,Population
1900-01-01,530,Florida,Population
1901-01-01,544,Florida,Population
1902-01-01,565,Florida,Population
1903-01-01,587,Florida,Population
1904-01-01,599,Florida,Population
1905-01-01,615,Florida,Population
1906-01-01,628,Florida,Population
1907-01-01,645,Florida,Population
1908-01-01,684,Florida,Population
1909-01-01,724,Florida,Population
1910-01-01,756,Florida,Population
1911-01-01,773,Florida,Population
1912-01-01,801,Florida,Population
1913-01-01,828,Florida,Population
1914-01-01,871,Florida,Population
1915-01-01,922,Florida,Population
1916-01-01,924,Florida,Population
1917-01-01,895,Florida,Population
1918-01-01,865,Florida,Population
1919-01-01,898,Florida,Population
1920-01-01,962,Florida,Population
1921-01-01,997,Florida,Population
1922-01-01,1044,Florida,Population
1923-01-01,1097,Florida,Population
1924-01-01,1160,Florida,Population
1925-01-01,1264,Florida,Population
1926-01-01,1368,Florida,Population
1927-01-01,1418,Florida,Population
1928-01-01,1433,Florida,Population
1929-01-01,1445,Florida,Population
1930-01-01,1471,Florida,Population
1931-01-01,1493,Florida,Population
1932-01-01,1521,Florida,Population
1933-01-01,1552,Florida,Population
1934-01-01,1585,Florida,Population
1935-01-01,1613,Florida,Population
1936-01-01,1651,Florida,Population
1937-01-01,1709,Florida,Population
1938-01-01,1771,Florida,Population
1939-01-01,1836,Florida,Population
1940-01-01,1915,Florida,Population
1941-01-01,2017,Florida,Population
1942-01-01,2151,Florida,Population
1943-01-01,2451,Florida,Population
1944-01-01,2420,Florida,Population
1945-01-01,2465,Florida,Population
1946-01-01,2440,Florida,Population
1947-01-01,2528,Florida,Population
1948-01-01,2578,Florida,Population
1949-01-01,2668,Florida,Population
1950-01-01,2810,Florida,Population
1951-01-01,2980,Florida,Population
1952-01-01,3157,Florida,Population
1953-01-01,3310,Florida,Population
1954-01-01,3505,Florida,Population
1955-01-01,3747,Florida,Population
1956-01-01,4047,Florida,Population
1957-01-01,4372,Florida,Population
1958-01-01,4630,Florida,Population
1959-01-01,4808,Florida,Population
1960-01-01,5004,Florida,Population
1961-01-01,5243,Florida,Population
1962-01-01,5458,Florida,Population
1963-01-01,5628,Florida,Population
1964-01-01,5781,Florida,Population
1965-01-01,5954,Florida,Population
1966-01-01,6104,Florida,Population
1967-01-01,6242,Florida,Population
1968-01-01,6433,Florida,Population
1969-01-01,6641,Florida,Population
1970-01-01,6791.418,Florida,Population
1971-01-01,7158.304,Florida,Population
1972-01-01,7511.463,Florida,Population
1973-01-01,7913.696,Florida,Population
1974-01-01,8298.762,Florida,Population
1975-01-01,8518.422,Florida,Population
1976-01-01,8667.379,Florida,Population
1977-01-01,8856.183,Florida,Population
1978-01-01,9102.032,Florida,Population
1979-01-01,9426.159,Florida,Population
1980-01-01,9839.835,Florida,Population
1981-01-01,10192.774,Florida,Population
1982-01-01,10471.407,Florida,Population
1983-01-01,10749.851,Florida,Population
1984-01-01,11039.925,Florida,Population
1985-01-01,11351.118,Florida,Population
1986-01-01,11667.505,Florida,Population
1987-01-01,11997.283,Florida,Population
1988-01-01,12306.395,Florida,Population
1989-01-01,12637.715,Florida,Population
1990-01-01,13018.365,Florida,Population
1991-01-01,13289.497,Florida,Population
1992-01-01,13504.775,Florida,Population
1993-01-01,13713.593,Florida,Population
1994-01-01,13961.798,Florida,Population
1995-01-01,14185.403,Florida,Population
1996-01-01,14426.911,Florida,Population
1997-01-01,14683.35,Florida,Population
1998-01-01,14908.23,Florida,Population
1999-01-01,15111.244,Florida,Population
2000-01-01,16047.515,Florida,Population
2001-01-01,16356.966,Florida,Population
2002-01-01,16689.37,Florida,Population
2003-01-01,17004.085,Florida,Population
2004-01-01,17415.318,Florida,Population
2005-01-01,17842.038,Florida,Population
2006-01-01,18166.99,Florida,Population
2007-01-01,18367.842,Florida,Population
2008-01-01,18527.305,Florida,Population
2009-01-01,18652.644,Florida,Population
2010-01-01,18846.143,Florida,Population
2011-01-01,19055.607,Florida,Population
2012-01-01,19302.016,Florida,Population
2013-01-01,19551.678,Florida,Population
2014-01-01,19853.88,Florida,Population
2015-01-01,20219.111,Florida,Population
2016-01-01,20627.237,Florida,Population
2017-01-01,20977.089,Florida,Population
2018-01-01,21254.926,Florida,Population
2019-01-01,21492.056,Florida,Population
2020-01-01,21591.299,Florida,Population
2021-01-01,21830.708,Florida,Population
2022-01-01,22245.521,Florida,Population
2023-01-01,22610.726,Florida,Population
1900-01-01,2220,Georgia,Population
1901-01-01,2263,Georgia,Population
1902-01-01,2305,Georgia,Population
1903-01-01,2346,Georgia,Population
1904-01-01,2387,Georgia,Population
1905-01-01,2427,Georgia,Population
1906-01-01,2466,Georgia,Population
1907-01-01,2505,Georgia,Population
1908-01-01,2543,Georgia,Population
1909-01-01,2580,Georgia,Population
1910-01-01,2618,Georgia,Population
1911-01-01,2644,Georgia,Population
1912-01-01,2676,Georgia,Population
1913-01-01,2733,Georgia,Population
1914-01-01,2776,Georgia,Population
1915-01-01,2810,Georgia,Population
1916-01-01,2856,Georgia,Population
1917-01-01,2885,Georgia,Population
1918-01-01,2941,Georgia,Population
1919-01-01,2870,Georgia,Population
1920-01-01,2926,Georgia,Population
1921-01-01,2965,Georgia,Population
1922-01-01,2965,Georgia,Population
1923-01-01,2954,Georgia,Population
1924-01-01,2920,Georgia,Population
1925-01-01,2883,Georgia,Population
1926-01-01,2869,Georgia,Population
1927-01-01,2891,Georgia,Population
1928-01-01,2903,Georgia,Population
1929-01-01,2903,Georgia,Population
1930-01-01,2910,Georgia,Population
1931-01-01,2924,Georgia,Population
1932-01-01,2935,Georgia,Population
1933-01-01,2950,Georgia,Population
1934-01-01,2964,Georgia,Population
1935-01-01,2955,Georgia,Population
1936-01-01,2978,Georgia,Population
1937-01-01,3037,Georgia,Population
1938-01-01,3091,Georgia,Population
1939-01-01,3120,Georgia,Population
1940-01-01,3119,Georgia,Population
1941-01-01,3179,Georgia,Population
1942-01-01,3209,Georgia,Population
1943-01-01,3245,Georgia,Population
1944-01-01,3176,Georgia,Population
1945-01-01,3119,Georgia,Population
1946-01-01,3242,Georgia,Population
1947-01-01,3272,Georgia,Population
1948-01-01,3259,Georgia,Population
1949-01-01,3325,Georgia,Population
1950-01-01,3458,Georgia,Population
1951-01-01,3531,Georgia,Population
1952-01-01,3584,Georgia,Population
1953-01-01,3558,Georgia,Population
1954-01-01,3602,Georgia,Population
1955-01-01,3636,Georgia,Population
1956-01-01,3701,Georgia,Population
1957-01-01,3766,Georgia,Population
1958-01-01,3804,Georgia,Population
1959-01-01,3868,Georgia,Population
1960-01-01,3956,Georgia,Population
1961-01-01,4015,Georgia,Population
1962-01-01,4086,Georgia,Population
1963-01-01,4172,Georgia,Population
1964-01-01,4258,Georgia,Population
1965-01-01,4332,Georgia,Population
1966-01-01,4379,Georgia,Population
1967-01-01,4408,Georgia,Population
1968-01-01,4482,Georgia,Population
1969-01-01,4551,Georgia,Population
1970-01-01,4587.93,Georgia,Population
1971-01-01,4711.55,Georgia,Population
1972-01-01,4809.49,Georgia,Population
1973-01-01,4910.374,Georgia,Population
1974-01-01,4999.419,Georgia,Population
1975-01-01,5064.075,Georgia,Population
1976-01-01,5132.812,Georgia,Population
1977-01-01,5219.697,Georgia,Population
1978-01-01,5295.751,Georgia,Population
1979-01-01,5401.384,Georgia,Population
1980-01-01,5486.174,Georgia,Population
1981-01-01,5568.345,Georgia,Population
1982-01-01,5649.792,Georgia,Population
1983-01-01,5728.25,Georgia,Population
1984-01-01,5834.954,Georgia,Population
1985-01-01,5962.661,Georgia,Population
1986-01-01,6084.666,Georgia,Population
1987-01-01,6208.467,Georgia,Population
1988-01-01,6316.142,Georgia,Population
1989-01-01,6411.099,Georgia,Population
1990-01-01,6506.531,Georgia,Population
1991-01-01,6621.279,Georgia,Population
1992-01-01,6759.474,Georgia,Population
1993-01-01,6894.092,Georgia,Population
1994-01-01,7045.9,Georgia,Population
1995-01-01,7188.538,Georgia,Population
1996-01-01,7332.225,Georgia,Population
1997-01-01,7486.094,Georgia,Population
1998-01-01,7636.522,Georgia,Population
1999-01-01,7788.24,Georgia,Population
2000-01-01,8227.303,Georgia,Population
2001-01-01,8377.038,Georgia,Population
2002-01-01,8508.256,Georgia,Population
2003-01-01,8622.793,Georgia,Population
2004-01-01,8769.252,Georgia,Population
2005-01-01,8925.922,Georgia,Population
2006-01-01,9155.813,Georgia,Population
2007-01-01,9349.988,Georgia,Population
2008-01-01,9504.843,Georgia,Population
2009-01-01,9620.846,Georgia,Population
2010-01-01,9712.209,Georgia,Population
2011-01-01,9803.63,Georgia,Population
2012-01-01,9903.58,Georgia,Population
2013-01-01,9975.592,Georgia,Population
2014-01-01,10071.204,Georgia,Population
2015-01-01,10183.353,Georgia,Population
2016-01-01,10308.442,Georgia,Population
2017-01-01,10417.031,Georgia,Population
2018-01-01,10519.389,Georgia,Population
2019-01-01,10628.02,Georgia,Population
2020-01-01,10732.39,Georgia,Population
2021-01-01,10790.385,Georgia,Population
2022-01-01,10913.15,Georgia,Population
2023-01-01,11029.227,Georgia,Population
1950-01-01,498,Hawaii,Population
1951-01-01,514,Hawaii,Population
1952-01-01,517,Hawaii,Population
1953-01-01,510,Hawaii,Population
1954-01-01,505,Hawaii,Population
1955-01-01,539,Hawaii,Population
1956-01-01,559,Hawaii,Population
1957-01-01,584,Hawaii,Population
